scenario,type,id,x,y,z
scenario_01_baseline,enddevice,68,-2487.05,709.80,1.50
scenario_01_baseline,enddevice,69,2045.49,1459.90,1.50
scenario_01_baseline,enddevice,70,-27.51,668.53,1.50
scenario_01_baseline,enddevice,71,-214.60,2019.52,1.50
scenario_01_baseline,enddevice,72,1479.29,2124.08,1.50
scenario_01_baseline,enddevice,73,-792.87,1939.30,1.50
scenario_01_baseline,enddevice,74,-582.92,-2024.13,1.50
scenario_01_baseline,enddevice,75,-384.28,-913.22,1.50
scenario_01_baseline,enddevice,76,-1536.34,1188.64,1.50
scenario_01_baseline,enddevice,77,-782.27,518.98,1.50
scenario_01_baseline,enddevice,78,-1745.29,1076.38,1.50
scenario_01_baseline,enddevice,79,-1238.23,-1025.32,1.50
scenario_01_baseline,enddevice,80,1111.17,-1513.95,1.50
scenario_01_baseline,enddevice,81,1744.19,2065.19,1.50
scenario_01_baseline,enddevice,82,1969.54,-2403.63,1.50
scenario_01_baseline,enddevice,83,-2236.85,-1019.96,1.50
scenario_01_baseline,enddevice,84,-425.34,-260.55,1.50
scenario_01_baseline,enddevice,85,-1942.67,-1847.13,1.50
scenario_01_baseline,enddevice,86,-1162.57,2047.44,1.50
scenario_01_baseline,enddevice,87,126.51,1924.12,1.50
scenario_01_baseline,enddevice,88,2460.58,1464.87,1.50
scenario_01_baseline,enddevice,89,-1055.82,243.07,1.50
scenario_01_baseline,enddevice,90,-1330.34,556.49,1.50
scenario_01_baseline,enddevice,91,-262.61,-1051.16,1.50
scenario_01_baseline,enddevice,92,277.52,2237.59,1.50
scenario_01_baseline,enddevice,93,-2176.22,537.26,1.50
scenario_01_baseline,enddevice,94,-540.04,-2302.48,1.50
scenario_01_baseline,enddevice,95,-1827.14,-1038.88,1.50
scenario_01_baseline,enddevice,96,-695.71,-2450.43,1.50
scenario_01_baseline,enddevice,97,-2440.40,-103.48,1.50
scenario_01_baseline,enddevice,98,-87.35,-399.79,1.50
scenario_01_baseline,enddevice,99,1004.49,-252.88,1.50
scenario_02_adr,gateway,0,0.00,0.00,15.00
scenario_02_adr,enddevice,0,316.45,-1426.34,1.50
scenario_02_adr,enddevice,1,-961.76,588.33,1.50
scenario_02_adr,enddevice,2,2176.91,-852.15,1.50
scenario_02_adr,enddevice,3,1777.99,1208.34,1.50
scenario_02_adr,enddevice,4,-864.46,-141.42,1.50
scenario_02_adr,enddevice,5,-2176.11,1116.37,1.50
scenario_02_adr,enddevice,6,-2002.80,1813.40,1.50
scenario_02_adr,enddevice,7,2095.81,-1137.90,1.50
scenario_02_adr,enddevice,8,212.40,-729.93,1.50
scenario_02_adr,enddevice,9,-246.21,1940.17,1.50
scenario_02_adr,enddevice,10,430.12,-759.77,1.50
scenario_02_adr,enddevice,11,-1866.17,-2360.33,1.50
scenario_02_adr,enddevice,12,-2092.32,-427.84,1.50
scenario_02_adr,enddevice,13,219.09,2219.14,1.50
scenario_02_adr,enddevice,14,897.14,1990.08,1.50
scenario_02_adr,enddevice,15,-767.72,1625.51,1.50
scenario_02_adr,enddevice,16,-439.94,-1580.23,1.50
scenario_02_adr,enddevice,17,1923.29,-2342.63,1.50
scenario_02_adr,enddevice,18,2233.39,1898.91,1.50
scenario_02_adr,enddevice,19,2149.52,-106.76,1.50
scenario_02_adr,enddevice,20,-1854.83,708.74,1.50
scenario_02_adr,enddevice,21,-1096.64,-2168.48,1.50
scenario_02_adr,enddevice,22,-397.30,935.61,1.50
scenario_02_adr,enddevice,23,-1885.04,-2459.68,1.50
scenario_02_adr,enddevice,24,-1007.98,-1781.32,1.50
scenario_02_adr,enddevice,25,-1971.07,974.62,1.50
scenario_02_adr,enddevice,26,-2323.10,-1937.01,1.50
scenario_02_adr,enddevice,27,1357.24,2161.93,1.50
scenario_02_adr,enddevice,28,295.49,-878.03,1.50
scenario_02_adr,enddevice,29,1713.37,-1579.07,1.50
scenario_02_adr,enddevice,30,2080.37,1151.09,1.50
scenario_02_adr,enddevice,31,1556.75,159.09,1.50
scenario_02_adr,enddevice,32,-592.86,-2046.93,1.50
scenario_02_adr,enddevice,33,-1802.34,-2255.05,1.50
scenario_02_adr,enddevice,34,-617.69,-48.76,1.50
scenario_02_adr,enddevice,35,1632.71,849.10,1.50
scenario_02_adr,enddevice,36,-826.69,2129.75,1.50
scenario_02_adr,enddevice,37,-151.46,-85.23,1.50
scenario_02_adr,enddevice,38,-1612.74,-1973.76,1.50
scenario_02_adr,enddevice,39,-2225.96,-2488.59,1.50
scenario_02_adr,enddevice,40,-1319.97,-1947.89,1.50
scenario_02_adr,enddevice,41,-2187.97,-1830.21,1.50
scenario_02_adr,enddevice,42,1815.71,-1459.16,1.50
scenario_02_adr,enddevice,43,1953.86,1722.02,1.50
scenario_02_adr,enddevice,44,-573.29,-47.99,1.50
scenario_02_adr,enddevice,45,67.22,1589.81,1.50
scenario_02_adr,enddevice,46,-2155.02,-1966.45,1.50
scenario_02_adr,enddevice,47,2219.46,-1423.88,1.50
scenario_02_adr,enddevice,48,-120.80,710.09,1.50
scenario_02_adr,enddevice,49,-1593.47,1241.58,1.50
scenario_02_adr,enddevice,50,-976.25,1850.56,1.50
scenario_02_adr,enddevice,51,411.51,-2060.06,1.50
scenario_02_adr,enddevice,52,-2277.22,-949.96,1.50
scenario_02_adr,enddevice,53,-975.08,921.04,1.50
scenario_02_adr,enddevice,54,564.96,-178.00,1.50
scenario_02_adr,enddevice,55,-2487.90,-2404.04,1.50
scenario_02_adr,enddevice,56,1944.04,705.85,1.50
scenario_02_adr,enddevice,57,172.63,-897.55,1.50
scenario_02_adr,enddevice,58,-1409.86,2027.13,1.50
scenario_02_adr,enddevice,59,1843.28,-805.70,1.50
scenario_02_adr,enddevice,60,813.71,822.18,1.50
scenario_02_adr,enddevice,61,-801.78,-775.67,1.50
scenario_02_adr,enddevice,62,1511.15,36.78,1.50
scenario_02_adr,enddevice,63,-74.50,911.61,1.50
scenario_02_adr,enddevice,64,-1374.68,-2404.32,1.50
scenario_02_adr,enddevice,65,-530.87,1700.68,1.50
scenario_02_adr,enddevice,66,-917.36,-1459.05,1.50
scenario_02_adr,enddevice,67,944.06,607.73,1.50
scenario_02_adr,enddevice,68,-2487.05,709.80,1.50
scenario_02_adr,enddevice,69,2045.49,1459.90,1.50
scenario_02_adr,enddevice,70,-27.51,668.53,1.50
scenario_02_adr,enddevice,71,-214.60,2019.52,1.50
scenario_02_adr,enddevice,72,1479.29,2124.08,1.50
scenario_02_adr,enddevice,73,-792.87,1939.30,1.50
scenario_02_adr,enddevice,74,-582.92,-2024.13,1.50
scenario_02_adr,enddevice,75,-384.28,-913.22,1.50
scenario_02_adr,enddevice,76,-1536.34,1188.64,1.50
scenario_02_adr,enddevice,77,-782.27,518.98,1.50
scenario_02_adr,enddevice,78,-1745.29,1076.38,1.50
scenario_02_adr,enddevice,79,-1238.23,-1025.32,1.50
scenario_02_adr,enddevice,80,1111.17,-1513.95,1.50
scenario_02_adr,enddevice,81,1744.19,2065.19,1.50
scenario_02_adr,enddevice,82,1969.54,-2403.63,1.50
scenario_02_adr,enddevice,83,-2236.85,-1019.96,1.50
scenario_02_adr,enddevice,84,-425.34,-260.55,1.50
scenario_02_adr,enddevice,85,-1942.67,-1847.13,1.50
scenario_02_adr,enddevice,86,-1162.57,2047.44,1.50
scenario_02_adr,enddevice,87,126.51,1924.12,1.50
scenario_02_adr,enddevice,88,2460.58,1464.87,1.50
scenario_02_adr,enddevice,89,-1055.82,243.07,1.50
scenario_02_adr,enddevice,90,-1330.34,556.49,1.50
scenario_02_adr,enddevice,91,-262.61,-1051.16,1.50
scenario_02_adr,enddevice,92,277.52,2237.59,1.50
scenario_02_adr,enddevice,93,-2176.22,537.26,1.50
scenario_02_adr,enddevice,94,-540.04,-2302.48,1.50
scenario_02_adr,enddevice,95,-1827.14,-1038.88,1.50
scenario_02_adr,enddevice,96,-695.71,-2450.43,1.50
scenario_02_adr,enddevice,97,-2440.40,-103.48,1.50
scenario_02_adr,enddevice,98,-87.35,-399.79,1.50
scenario_02_adr,enddevice,99,1004.49,-252.88,1.50
scenario_04_confirmed,gateway,0,0.00,0.00,15.00
scenario_04_confirmed,enddevice,0,316.45,-1426.34,1.50
scenario_04_confirmed,enddevice,1,-961.76,588.33,1.50
scenario_04_confirmed,enddevice,2,2176.91,-852.15,1.50
scenario_04_confirmed,enddevice,3,1777.99,1208.34,1.50
scenario_04_confirmed,enddevice,4,-864.46,-141.42,1.50
scenario_04_confirmed,enddevice,5,-2176.11,1116.37,1.50
scenario_04_confirmed,enddevice,6,-2002.80,1813.40,1.50
scenario_04_confirmed,enddevice,7,2095.81,-1137.90,1.50
scenario_04_confirmed,enddevice,8,212.40,-729.93,1.50
scenario_04_confirmed,enddevice,9,-246.21,1940.17,1.50
scenario_04_confirmed,enddevice,10,430.12,-759.77,1.50
scenario_04_confirmed,enddevice,11,-1866.17,-2360.33,1.50
scenario_04_confirmed,enddevice,12,-2092.32,-427.84,1.50
scenario_04_confirmed,enddevice,13,219.09,2219.14,1.50
scenario_04_confirmed,enddevice,14,897.14,1990.08,1.50
scenario_04_confirmed,enddevice,15,-767.72,1625.51,1.50
scenario_04_confirmed,enddevice,16,-439.94,-1580.23,1.50
scenario_04_confirmed,enddevice,17,1923.29,-2342.63,1.50
scenario_04_confirmed,enddevice,18,2233.39,1898.91,1.50
scenario_04_confirmed,enddevice,19,2149.52,-106.76,1.50
scenario_04_confirmed,enddevice,20,-1854.83,708.74,1.50
scenario_04_confirmed,enddevice,21,-1096.64,-2168.48,1.50
scenario_04_confirmed,enddevice,22,-397.30,935.61,1.50
scenario_04_confirmed,enddevice,23,-1885.04,-2459.68,1.50
scenario_04_confirmed,enddevice,24,-1007.98,-1781.32,1.50
scenario_04_confirmed,enddevice,25,-1971.07,974.62,1.50
scenario_04_confirmed,enddevice,26,-2323.10,-1937.01,1.50
scenario_04_confirmed,enddevice,27,1357.24,2161.93,1.50
scenario_04_confirmed,enddevice,28,295.49,-878.03,1.50
scenario_04_confirmed,enddevice,29,1713.37,-1579.07,1.50
scenario_04_confirmed,enddevice,30,2080.37,1151.09,1.50
scenario_04_confirmed,enddevice,31,1556.75,159.09,1.50
scenario_04_confirmed,enddevice,32,-592.86,-2046.93,1.50
scenario_04_confirmed,enddevice,33,-1802.34,-2255.05,1.50
scenario_04_confirmed,enddevice,34,-617.69,-48.76,1.50
scenario_04_confirmed,enddevice,35,1632.71,849.10,1.50
scenario_04_confirmed,enddevice,36,-826.69,2129.75,1.50
scenario_04_confirmed,enddevice,37,-151.46,-85.23,1.50
scenario_04_confirmed,enddevice,38,-1612.74,-1973.76,1.50
scenario_04_confirmed,enddevice,39,-2225.96,-2488.59,1.50
scenario_04_confirmed,enddevice,40,-1319.97,-1947.89,1.50
scenario_04_confirmed,enddevice,41,-2187.97,-1830.21,1.50
scenario_04_confirmed,enddevice,42,1815.71,-1459.16,1.50
scenario_04_confirmed,enddevice,43,1953.86,1722.02,1.50
scenario_04_confirmed,enddevice,44,-573.29,-47.99,1.50
scenario_04_confirmed,enddevice,45,67.22,1589.81,1.50
scenario_04_confirmed,enddevice,46,-2155.02,-1966.45,1.50
scenario_04_confirmed,enddevice,47,2219.46,-1423.88,1.50
scenario_04_confirmed,enddevice,48,-120.80,710.09,1.50
scenario_04_confirmed,enddevice,49,-1593.47,1241.58,1.50
scenario_04_confirmed,enddevice,50,-976.25,1850.56,1.50
scenario_04_confirmed,enddevice,51,411.51,-2060.06,1.50
scenario_04_confirmed,enddevice,52,-2277.22,-949.96,1.50
scenario_04_confirmed,enddevice,53,-975.08,921.04,1.50
scenario_04_confirmed,enddevice,54,564.96,-178.00,1.50
scenario_04_confirmed,enddevice,55,-2487.90,-2404.04,1.50
scenario_04_confirmed,enddevice,56,1944.04,705.85,1.50
scenario_04_confirmed,enddevice,57,172.63,-897.55,1.50
scenario_04_confirmed,enddevice,58,-1409.86,2027.13,1.50
scenario_04_confirmed,enddevice,59,1843.28,-805.70,1.50
scenario_04_confirmed,enddevice,60,813.71,822.18,1.50
scenario_04_confirmed,enddevice,61,-801.78,-775.67,1.50
scenario_04_confirmed,enddevice,62,1511.15,36.78,1.50
scenario_04_confirmed,enddevice,63,-74.50,911.61,1.50
scenario_04_confirmed,enddevice,64,-1374.68,-2404.32,1.50
scenario_04_confirmed,enddevice,65,-530.87,1700.68,1.50
scenario_04_confirmed,enddevice,66,-917.36,-1459.05,1.50
scenario_04_confirmed,enddevice,67,944.06,607.73,1.50
scenario_04_confirmed,enddevice,68,-2487.05,709.80,1.50
scenario_04_confirmed,enddevice,69,2045.49,1459.90,1.50
scenario_04_confirmed,enddevice,70,-27.51,668.53,1.50
scenario_04_confirmed,enddevice,71,-214.60,2019.52,1.50
scenario_04_confirmed,enddevice,72,1479.29,2124.08,1.50
scenario_04_confirmed,enddevice,73,-792.87,1939.30,1.50
scenario_04_confirmed,enddevice,74,-582.92,-2024.13,1.50
scenario_04_confirmed,enddevice,75,-384.28,-913.22,1.50
scenario_04_confirmed,enddevice,76,-1536.34,1188.64,1.50
scenario_04_confirmed,enddevice,77,-782.27,518.98,1.50
scenario_04_confirmed,enddevice,78,-1745.29,1076.38,1.50
scenario_04_confirmed,enddevice,79,-1238.23,-1025.32,1.50
scenario_04_confirmed,enddevice,80,1111.17,-1513.95,1.50
scenario_04_confirmed,enddevice,81,1744.19,2065.19,1.50
scenario_04_confirmed,enddevice,82,1969.54,-2403.63,1.50
scenario_04_confirmed,enddevice,83,-2236.85,-1019.96,1.50
scenario_04_confirmed,enddevice,84,-425.34,-260.55,1.50
scenario_04_confirmed,enddevice,85,-1942.67,-1847.13,1.50
scenario_04_confirmed,enddevice,86,-1162.57,2047.44,1.50
scenario_04_confirmed,enddevice,87,126.51,1924.12,1.50
scenario_04_confirmed,enddevice,88,2460.58,1464.87,1.50
scenario_04_confirmed,enddevice,89,-1055.82,243.07,1.50
scenario_04_confirmed,enddevice,90,-1330.34,556.49,1.50
scenario_04_confirmed,enddevice,91,-262.61,-1051.16,1.50
scenario_04_confirmed,enddevice,92,277.52,2237.59,1.50
scenario_04_confirmed,enddevice,93,-2176.22,537.26,1.50
scenario_04_confirmed,enddevice,94,-540.04,-2302.48,1.50
scenario_04_confirmed,enddevice,95,-1827.14,-1038.88,1.50
scenario_04_confirmed,enddevice,96,-695.71,-2450.43,1.50
scenario_04_confirmed,enddevice,97,-2440.40,-103.48,1.50
scenario_04_confirmed,enddevice,98,-87.35,-399.79,1.50
scenario_04_confirmed,enddevice,99,1004.49,-252.88,1.50
scenario_05_traffic,gateway,0,0.00,0.00,15.00
scenario_05_traffic,enddevice,0,316.45,-1426.34,1.50
scenario_05_traffic,enddevice,1,-961.76,588.33,1.50
scenario_05_traffic,enddevice,2,2176.91,-852.15,1.50
scenario_05_traffic,enddevice,3,1777.99,1208.34,1.50
scenario_05_traffic,enddevice,4,-864.46,-141.42,1.50
scenario_05_traffic,enddevice,5,-2176.11,1116.37,1.50
scenario_05_traffic,enddevice,6,-2002.80,1813.40,1.50
scenario_05_traffic,enddevice,7,2095.81,-1137.90,1.50
scenario_05_traffic,enddevice,8,212.40,-729.93,1.50
scenario_05_traffic,enddevice,9,-246.21,1940.17,1.50
scenario_05_traffic,enddevice,10,430.12,-759.77,1.50
scenario_05_traffic,enddevice,11,-1866.17,-2360.33,1.50
scenario_05_traffic,enddevice,12,-2092.32,-427.84,1.50
scenario_05_traffic,enddevice,13,219.09,2219.14,1.50
scenario_05_traffic,enddevice,14,897.14,1990.08,1.50
scenario_05_traffic,enddevice,15,-767.72,1625.51,1.50
scenario_05_traffic,enddevice,16,-439.94,-1580.23,1.50
scenario_05_traffic,enddevice,17,1923.29,-2342.63,1.50
scenario_05_traffic,enddevice,18,2233.39,1898.91,1.50
scenario_05_traffic,enddevice,19,2149.52,-106.76,1.50
scenario_05_traffic,enddevice,20,-1854.83,708.74,1.50
scenario_05_traffic,enddevice,21,-1096.64,-2168.48,1.50
scenario_05_traffic,enddevice,22,-397.30,935.61,1.50
scenario_05_traffic,enddevice,23,-1885.04,-2459.68,1.50
scenario_05_traffic,enddevice,24,-1007.98,-1781.32,1.50
scenario_05_traffic,enddevice,25,-1971.07,974.62,1.50
scenario_05_traffic,enddevice,26,-2323.10,-1937.01,1.50
scenario_05_traffic,enddevice,27,1357.24,2161.93,1.50
scenario_05_traffic,enddevice,28,295.49,-878.03,1.50
scenario_05_traffic,enddevice,29,1713.37,-1579.07,1.50
scenario_05_traffic,enddevice,30,2080.37,1151.09,1.50
scenario_05_traffic,enddevice,31,1556.75,159.09,1.50
scenario_05_traffic,enddevice,32,-592.86,-2046.93,1.50
scenario_05_traffic,enddevice,33,-1802.34,-2255.05,1.50
scenario_05_traffic,enddevice,34,-617.69,-48.76,1.50
scenario_05_traffic,enddevice,35,1632.71,849.10,1.50
scenario_05_traffic,enddevice,36,-826.69,2129.75,1.50
scenario_05_traffic,enddevice,37,-151.46,-85.23,1.50
scenario_05_traffic,enddevice,38,-1612.74,-1973.76,1.50
scenario_05_traffic,enddevice,39,-2225.96,-2488.59,1.50
scenario_05_traffic,enddevice,40,-1319.97,-1947.89,1.50
scenario_05_traffic,enddevice,41,-2187.97,-1830.21,1.50
scenario_05_traffic,enddevice,42,1815.71,-1459.16,1.50
scenario_05_traffic,enddevice,43,1953.86,1722.02,1.50
scenario_05_traffic,enddevice,44,-573.29,-47.99,1.50
scenario_05_traffic,enddevice,45,67.22,1589.81,1.50
scenario_05_traffic,enddevice,46,-2155.02,-1966.45,1.50
scenario_05_traffic,enddevice,47,2219.46,-1423.88,1.50
scenario_05_traffic,enddevice,48,-120.80,710.09,1.50
scenario_05_traffic,enddevice,49,-1593.47,1241.58,1.50
scenario_05_traffic,enddevice,50,-976.25,1850.56,1.50
scenario_05_traffic,enddevice,51,411.51,-2060.06,1.50
scenario_05_traffic,enddevice,52,-2277.22,-949.96,1.50
scenario_05_traffic,enddevice,53,-975.08,921.04,1.50
scenario_05_traffic,enddevice,54,564.96,-178.00,1.50
scenario_05_traffic,enddevice,55,-2487.90,-2404.04,1.50
scenario_05_traffic,enddevice,56,1944.04,705.85,1.50
scenario_05_traffic,enddevice,57,172.63,-897.55,1.50
scenario_05_traffic,enddevice,58,-1409.86,2027.13,1.50
scenario_05_traffic,enddevice,59,1843.28,-805.70,1.50
scenario_05_traffic,enddevice,60,813.71,822.18,1.50
scenario_05_traffic,enddevice,61,-801.78,-775.67,1.50
scenario_05_traffic,enddevice,62,1511.15,36.78,1.50
scenario_05_traffic,enddevice,63,-74.50,911.61,1.50
scenario_05_traffic,enddevice,64,-1374.68,-2404.32,1.50
scenario_05_traffic,enddevice,65,-530.87,1700.68,1.50
scenario_05_traffic,enddevice,66,-917.36,-1459.05,1.50
scenario_05_traffic,enddevice,67,944.06,607.73,1.50
scenario_05_traffic,enddevice,68,-2487.05,709.80,1.50
scenario_05_traffic,enddevice,69,2045.49,1459.90,1.50
scenario_05_traffic,enddevice,70,-27.51,668.53,1.50
scenario_05_traffic,enddevice,71,-214.60,2019.52,1.50
scenario_05_traffic,enddevice,72,1479.29,2124.08,1.50
scenario_05_traffic,enddevice,73,-792.87,1939.30,1.50
scenario_05_traffic,enddevice,74,-582.92,-2024.13,1.50
scenario_05_traffic,enddevice,75,-384.28,-913.22,1.50
scenario_05_traffic,enddevice,76,-1536.34,1188.64,1.50
scenario_05_traffic,enddevice,77,-782.27,518.98,1.50
scenario_05_traffic,enddevice,78,-1745.29,1076.38,1.50
scenario_05_traffic,enddevice,79,-1238.23,-1025.32,1.50
scenario_05_traffic,enddevice,80,1111.17,-1513.95,1.50
scenario_05_traffic,enddevice,81,1744.19,2065.19,1.50
scenario_05_traffic,enddevice,82,1969.54,-2403.63,1.50
scenario_05_traffic,enddevice,83,-2236.85,-1019.96,1.50
scenario_05_traffic,enddevice,84,-425.34,-260.55,1.50
scenario_05_traffic,enddevice,85,-1942.67,-1847.13,1.50
scenario_05_traffic,enddevice,86,-1162.57,2047.44,1.50
scenario_05_traffic,enddevice,87,126.51,1924.12,1.50
scenario_05_traffic,enddevice,88,2460.58,1464.87,1.50
scenario_05_traffic,enddevice,89,-1055.82,243.07,1.50
scenario_05_traffic,enddevice,90,-1330.34,556.49,1.50
scenario_05_traffic,enddevice,91,-262.61,-1051.16,1.50
scenario_05_traffic,enddevice,92,277.52,2237.59,1.50
scenario_05_traffic,enddevice,93,-2176.22,537.26,1.50
scenario_05_traffic,enddevice,94,-540.04,-2302.48,1.50
scenario_05_traffic,enddevice,95,-1827.14,-1038.88,1.50
scenario_05_traffic,enddevice,96,-695.71,-2450.43,1.50
scenario_05_traffic,enddevice,97,-2440.40,-103.48,1.50
scenario_05_traffic,enddevice,98,-87.35,-399.79,1.50
scenario_05_traffic,enddevice,99,1004.49,-252.88,1.50
scenario_03_sf_impact,gateway,0,0.00,0.00,15.00
scenario_03_sf_impact,enddevice,0,26.37,360.31,1.50
scenario_03_sf_impact,enddevice,1,956.84,833.36,1.50
scenario_03_sf_impact,enddevice,2,-472.88,1234.86,1.50
scenario_03_sf_impact,enddevice,3,-180.53,-79.42,1.50
scenario_03_sf_impact,enddevice,4,234.82,149.68,1.50
scenario_03_sf_impact,enddevice,5,-873.48,-591.91,1.50
scenario_03_sf_impact,enddevice,6,-328.94,-1457.79,1.50
scenario_03_sf_impact,enddevice,7,-1016.91,-275.83,1.50
scenario_03_sf_impact,enddevice,8,740.55,195.14,1.50
scenario_03_sf_impact,enddevice,9,-117.61,-716.97,1.50
scenario_03_sf_impact,enddevice,10,2.12,723.16,1.50
scenario_03_sf_impact,enddevice,11,-302.63,894.64,1.50
scenario_03_sf_impact,enddevice,12,729.50,1206.78,1.50
scenario_03_sf_impact,enddevice,13,801.68,1336.01,1.50
scenario_03_sf_impact,enddevice,14,254.16,1289.58,1.50
scenario_03_sf_impact,enddevice,15,60.85,-453.78,1.50
scenario_03_sf_impact,enddevice,16,-493.18,-278.91,1.50
scenario_03_sf_impact,enddevice,17,-1105.20,1295.47,1.50
scenario_03_sf_impact,enddevice,18,357.54,608.01,1.50
scenario_03_sf_impact,enddevice,19,-175.22,695.75,1.50
scenario_03_sf_impact,enddevice,20,-624.12,161.24,1.50
scenario_03_sf_impact,enddevice,21,-482.69,299.48,1.50
scenario_03_sf_impact,enddevice,22,687.29,1072.84,1.50
scenario_03_sf_impact,enddevice,23,-1008.35,412.44,1.50
scenario_03_sf_impact,enddevice,24,730.13,-1471.71,1.50
scenario_03_sf_impact,enddevice,25,-348.95,-697.71,1.50
scenario_03_sf_impact,enddevice,26,-857.95,61.03,1.50
scenario_03_sf_impact,enddevice,27,1073.17,-1110.55,1.50
scenario_03_sf_impact,enddevice,28,-678.83,-32.43,1.50
scenario_03_sf_impact,enddevice,29,296.71,290.78,1.50
scenario_03_sf_impact,enddevice,30,1121.87,372.72,1.50
scenario_03_sf_impact,enddevice,31,86.08,-1048.20,1.50
scenario_03_sf_impact,enddevice,32,-434.07,-951.69,1.50
scenario_03_sf_impact,enddevice,33,-144.17,1212.62,1.50
scenario_03_sf_impact,enddevice,34,-859.51,610.96,1.50
scenario_03_sf_impact,enddevice,35,-1473.24,535.11,1.50
scenario_03_sf_impact,enddevice,36,-910.45,263.45,1.50
scenario_03_sf_impact,enddevice,37,-345.76,596.64,1.50
scenario_03_sf_impact,enddevice,38,541.11,-416.45,1.50
scenario_03_sf_impact,enddevice,39,153.82,266.39,1.50
